datetime,actual_load,predicted_load,mode,T_low,T_high,throughput,drop,energy,efficiency
2013-11-27 02:40:00,213.1025283393207,246.93432472306782,energy,345.18315178692586,1624.9281774977514,213.1025283393207,0.0,60,3.551708805655345
2013-11-27 02:50:00,210.85834813322876,244.9683234718308,energy,345.18315178692586,1624.9281774977514,210.85834813322876,0.0,60,3.514305802220479
2013-11-27 03:00:00,219.77753083198434,244.29764769539395,energy,345.18315178692586,1624.9281774977514,219.77753083198434,0.0,60,3.662958847199739
2013-11-27 03:10:00,200.923758986324,244.94727565023305,energy,345.18315178692586,1624.9281774977514,200.923758986324,0.0,60,3.3487293164387335
2013-11-27 03:20:00,233.9984541297888,236.28492450523743,energy,345.18315178692586,1624.9281774977514,233.9984541297888,0.0,60,3.89997423549648
2013-11-27 03:30:00,191.17076410282854,254.14582784689793,energy,345.18315178692586,1624.9281774977514,191.17076410282854,0.0,60,3.186179401713809
2013-11-27 03:40:00,206.41516502982444,239.60922503658804,energy,345.18315178692586,1624.9281774977514,206.41516502982444,0.0,60,3.440252750497074
2013-11-27 03:50:00,232.88704905545228,246.9165332516471,energy,345.18315178692586,1624.9281774977514,232.88704905545228,0.0,60,3.8814508175908715
2013-11-27 04:00:00,200.80939505839345,254.42356405481405,energy,345.18315178692586,1624.9281774977514,200.80939505839345,0.0,60,3.346823250973224
2013-11-27 04:10:00,230.67992434499,248.37167361699335,energy,345.18315178692586,1624.9281774977514,230.67992434499,0.0,60,3.8446654057498337
2013-11-27 04:20:00,236.65616017117418,260.93233385521273,energy,345.18315178692586,1624.9281774977514,236.65616017117418,0.0,60,3.9442693361862364
2013-11-27 04:30:00,204.26063843227243,264.6505598341071,energy,345.18315178692586,1624.9281774977514,204.26063843227243,0.0,60,3.404343973871207
2013-11-27 04:40:00,251.58456939470392,254.8471686825921,energy,345.18315178692586,1624.9281774977514,251.58456939470392,0.0,60,4.193076156578399
2013-11-27 04:50:00,261.3581025495544,276.4648852989395,energy,345.18315178692586,1624.9281774977514,261.3581025495544,0.0,60,4.355968375825907
2013-11-27 05:00:00,246.62824691294372,282.9713052100092,energy,345.18315178692586,1624.9281774977514,246.62824691294372,0.0,60,4.110470781882396
2013-11-27 05:10:00,253.65254916930547,290.26771961089077,energy,345.18315178692586,1624.9281774977514,253.65254916930547,0.0,60,4.227542486155091
2013-11-27 05:20:00,280.11798376360775,296.5041328260047,energy,345.18315178692586,1624.9281774977514,280.11798376360775,0.0,60,4.668633062726796
2013-11-27 05:30:00,228.73214272975127,306.93035872391664,energy,345.18315178692586,1624.9281774977514,228.73214272975127,0.0,60,3.812202378829188
2013-11-27 05:40:00,262.50709692930894,289.95587724858257,energy,345.18315178692586,1624.9281774977514,262.50709692930894,0.0,60,4.375118282155149
2013-11-27 05:50:00,265.93621386944307,303.5144409994647,energy,345.18315178692586,1624.9281774977514,265.93621386944307,0.0,60,4.432270231157385
2013-11-27 06:00:00,443.9267999770659,297.6287466480287,energy,345.18315178692586,1624.9281774977514,443.9267999770659,0.0,60,7.398779999617765
2013-11-27 06:10:00,305.5478635859879,398.7965106280572,normal,345.18315178692586,1624.9281774977514,305.5478635859879,0.0,90,3.3949762620665322
2013-11-27 06:20:00,272.74419321287917,369.9265758243255,normal,345.18315178692586,1624.9281774977514,272.74419321287917,0.0,90,3.0304910356986574
2013-11-27 06:30:00,372.16655249733606,362.8772554078961,normal,345.18315178692586,1624.9281774977514,372.16655249733606,0.0,90,4.135183916637067
2013-11-27 06:40:00,366.9209941883373,374.67848502668795,normal,345.18315178692586,1624.9281774977514,366.9209941883373,0.0,90,4.0768999354259705
2013-11-27 06:50:00,355.9935330318395,396.66887310038373,normal,345.18315178692586,1624.9281774977514,355.9935330318395,0.0,90,3.955483700353772
2013-11-27 07:00:00,360.58489853436066,409.09892428250714,normal,345.18315178692586,1624.9281774977514,360.58489853436066,0.0,90,4.006498872604007
2013-11-27 07:10:00,449.36960626114865,411.8822525574108,normal,345.18315178692586,1624.9281774977514,449.36960626114865,0.0,90,4.992995625123874
2013-11-27 07:20:00,653.5923198878298,451.2885752648456,normal,345.18315178692586,1624.9281774977514,653.5923198878298,0.0,90,7.262136887642554
